ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Recall,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Recall,Consensus Hit Rate,Consensus MCC
PF10029,PF13182:PF18476:PF12244:PF16463:PF05660,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10030,PF14052:PF18557:PF14041:PF17427:PF08974,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10032,PF04229:PF00473:PF13759:PF14960:PF08661,10,42,6,4,36,1021,0.14,0.96,0.6,0.6,0.28,2,2,8,0,1057,1.0,0.99,0.2,0.2,0.45
PF10033,PF15619:PF17014:PF15093:PF02917:PF08578,20,19,4,16,15,1032,0.21,0.97,0.2,0.2,0.19,1,1,19,0,1047,1.0,0.98,0.05,0.05,0.22
PF10034,PF07382:PF01252:PF08017:PF16220:PF14087,23,58,16,7,42,1002,0.28,0.95,0.7,0.7,0.42,1,1,22,0,1044,1.0,0.98,0.04,0.04,0.21
PF10035,PF17947:PF12848:PF12399:PF06422:PF16326,5,85,5,0,80,982,0.06,0.93,1.0,1.0,0.23,7,3,2,4,1058,0.43,0.99,0.6,0.6,0.5
PF10036,PF13388:PF02480:PF14893:PF18996:PF13676,14,66,9,5,57,996,0.14,0.94,0.64,0.64,0.28,1,0,14,1,1052,0.0,0.99,0.0,0.0,-0.0
PF10037,PF04949:PF06941:PF06984:PF04910:PF17050,6,62,3,3,59,1002,0.05,0.94,0.5,0.5,0.14,6,0,6,6,1055,0.0,0.99,0.0,0.0,-0.01
PF10038,PF01289:PF12732:PF02956:PF06156:PF07015,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10041,PF17236:PF03817:PF07789:PF13160:PF15520,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10042,PF08632:PF09808:PF18765:PF15669:PF08651,5,36,3,2,33,1029,0.08,0.97,0.6,0.6,0.22,4,0,5,4,1058,0.0,0.99,0.0,0.0,-0.0
PF10043,PF09524:PF19223:PF10799:PF09869:PF19658,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10044,PF16862:PF03669:PF02953:PF02046:PF11905,4,93,3,1,90,973,0.03,0.91,0.75,0.75,0.14,13,2,2,11,1052,0.15,0.99,0.5,0.5,0.27
PF10045,PF09524:PF19223:PF10799:PF09869:PF19658,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10046,PF20149:PF04471:PF08293:PF04930:PF10890,21,59,15,6,44,1002,0.25,0.95,0.71,0.71,0.41,5,5,16,0,1046,1.0,0.99,0.24,0.24,0.48
PF10047,PF08873:PF03122:PF08846:PF08682:PF03249,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10048,PF00267:PF17024:PF15657:PF17025:PF11285,1,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF10049,PF15344:PF13762:PF15621:PF10173:PF12483,0,28,0,0,28,1039,0.0,0.97,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10054,PF02069:PF12083:PF09475:PF18454:PF01944,1,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF10056,PF19974:PF10706:PF08123:PF07064:PF15656,5,53,3,2,50,1012,0.06,0.95,0.6,0.6,0.17,1,1,4,0,1062,1.0,1.0,0.2,0.2,0.45
PF10057,PF01364:PF07536:PF08632:PF13559:PF12829,0,24,0,0,24,1043,0.0,0.98,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10058,PF06123:PF15526:PF19842:PF09805:PF18609,28,20,8,20,12,1027,0.4,0.97,0.29,0.29,0.32,0,0,28,0,1039,0,0.97,0.0,0.0,0
PF10061,PF03327:PF08105:PF07383:PF11344:PF15599,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10062,PF11331:PF05030:PF05337:PF05547:PF12632,0,23,0,0,23,1044,0.0,0.98,0,0,0,2,0,0,2,1065,0.0,1.0,0,0,0
PF10063,PF11697:PF03540:PF12311:PF14892:PF07225,7,50,2,5,48,1012,0.04,0.95,0.29,0.29,0.09,1,1,6,0,1060,1.0,0.99,0.14,0.14,0.38
PF10065,PF08873:PF03122:PF08846:PF08682:PF03249,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10066,PF06942:PF10731:PF11714:PF07215:PF07415,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10067,PF04714:PF04939:PF10187:PF05546:PF17704,12,49,7,5,42,1013,0.14,0.96,0.58,0.58,0.27,3,2,10,1,1054,0.67,0.99,0.17,0.17,0.33
PF10070,PF10755:PF13805:PF03370:PF14552:PF15337,0,43,0,0,43,1024,0.0,0.96,0,0,0,1,0,0,1,1066,0.0,1.0,0,0,0
PF10073,PF19933:PF11249:PF14356:PF11792:PF09889,9,0,0,9,0,1058,0,0.99,0.0,0.0,0,0,0,9,0,1058,0,0.99,0.0,0.0,0
PF10074,PF20081:PF12175:PF18134:PF02907:PF12021,1,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF10075,PF01165:PF03540:PF01197:PF12311:PF14892,46,66,27,19,39,982,0.41,0.95,0.59,0.59,0.46,13,13,33,0,1021,1.0,0.97,0.28,0.28,0.52
PF10076,PF09684:PF14087:PF07896:PF12175:PF20081,0,33,0,0,33,1034,0.0,0.97,0,0,0,1,0,0,1,1066,0.0,1.0,0,0,0
PF10077,PF01888:PF03152:PF05791:PF08632:PF09471,4,61,3,1,58,1005,0.05,0.94,0.75,0.75,0.18,3,1,3,2,1061,0.33,1.0,0.25,0.25,0.29
PF10079,PF11303:PF14435:PF05942:PF14977:PF08038,0,25,0,0,25,1042,0.0,0.98,0,0,0,1,0,0,1,1066,0.0,1.0,0,0,0
PF10080,PF20081:PF12175:PF02907:PF18134:PF16245,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10081,PF11896:PF16463:PF13182:PF19919:PF18476,1,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF10082,PF17958:PF11072:PF16963:PF05999:PF00944,1,18,1,0,17,1049,0.06,0.98,1.0,1.0,0.23,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF10084,PF08818:PF00756:PF07572:PF07039:PF11267,0,72,0,0,72,995,0.0,0.93,0,0,0,7,0,0,7,1060,0.0,0.99,0,0,0
PF10086,PF07392:PF06403:PF17308:PF13610:PF19250,0,4,0,0,4,1063,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10087,PF11333:PF04881:PF04448:PF04204:PF18495,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10088,PF00944:PF10905:PF15495:PF16963:PF05999,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10090,PF08525:PF19613:PF07291:PF08714:PF13788,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10091,PF07896:PF02939:PF08648:PF03911:PF10206,2,74,2,0,72,993,0.03,0.93,1.0,1.0,0.16,9,0,2,9,1056,0.0,0.99,0.0,0.0,-0.0
PF10092,PF09302:PF19071:PF05677:PF09184:PF03906,0,23,0,0,23,1044,0.0,0.98,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10093,PF00468:PF13759:PF08571:PF11267:PF05235,2,46,0,2,46,1019,0.0,0.96,0.0,0.0,-0.01,5,0,2,5,1060,0.0,0.99,0.0,0.0,-0.0
PF10094,PF08525:PF19613:PF07291:PF08714:PF13788,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10095,PF01187:PF07209:PF00633:PF07470:PF13548,0,73,0,0,73,994,0.0,0.93,0,0,0,4,0,0,4,1063,0.0,1.0,0,0,0
PF10096,PF19071:PF14040:PF14719:PF05935:PF04468,1,26,0,1,26,1040,0.0,0.97,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF10098,PF07044:PF00468:PF13759:PF08571:PF11267,1,44,1,0,43,1023,0.02,0.96,1.0,1.0,0.15,5,1,0,4,1062,0.2,1.0,1.0,1.0,0.45
PF10099,PF06776:PF06532:PF14087:PF02939:PF02160,4,51,3,1,48,1015,0.06,0.95,0.75,0.75,0.2,3,1,3,2,1061,0.33,1.0,0.25,0.25,0.29
PF10100,PF00496:PF17442:PF09392:PF07155:PF05320,1,26,1,0,25,1041,0.04,0.98,1.0,1.0,0.19,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF10101,PF09388:PF06279:PF05317:PF11299:PF10087,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10102,PF13454:PF05295:PF03415:PF15257:PF17905,2,32,1,1,31,1034,0.03,0.97,0.5,0.5,0.12,1,1,1,0,1065,1.0,1.0,0.5,0.5,0.71
PF10104,PF10217:PF04640:PF01245:PF10273:PF02655,15,52,13,2,39,1013,0.25,0.96,0.87,0.87,0.45,11,8,7,3,1049,0.73,0.99,0.53,0.53,0.62
PF10105,PF15481:PF10698:PF08867:PF04163:PF17175,2,25,1,1,24,1041,0.04,0.98,0.5,0.5,0.14,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF10106,PF11218:PF17111:PF12688:PF05548:PF15030,14,56,5,9,51,1002,0.09,0.94,0.36,0.36,0.16,4,2,12,2,1051,0.5,0.99,0.14,0.14,0.26
PF10107,PF11448:PF02276:PF14091:PF11811:PF11155,0,3,0,0,3,1064,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10108,PF12294:PF14087:PF07382:PF01241:PF04508,7,41,3,4,38,1022,0.07,0.96,0.43,0.43,0.16,2,1,6,1,1059,0.5,0.99,0.14,0.14,0.26
PF10109,PF06995:PF04378:PF14087:PF07896:PF05022,2,47,1,1,46,1019,0.02,0.96,0.5,0.5,0.1,6,1,1,5,1060,0.17,0.99,0.5,0.5,0.29
PF10110,PF16387:PF12175:PF20081:PF18134:PF02907,1,2,1,0,1,1065,0.5,1.0,1.0,1.0,0.71,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF10111,PF15481:PF05301:PF04090:PF01270:PF17175,2,38,0,2,38,1027,0.0,0.96,0.0,0.0,-0.01,2,0,2,2,1063,0.0,1.0,0.0,0.0,-0.0
PF10114,PF09954:PF01366:PF12623:PF11750:PF00513,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10116,PF03327:PF08105:PF07383:PF11344:PF15599,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10117,PF05541:PF03846:PF14014:PF07608:PF08087,2,0,0,2,0,1065,0,1.0,0.0,0.0,0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF10118,PF07382:PF02160:PF02939:PF09351:PF15880,10,54,9,1,45,1012,0.17,0.96,0.9,0.9,0.38,2,1,9,1,1056,0.5,0.99,0.1,0.1,0.22
PF10119,PF04244:PF17649:PF06452:PF10453:PF08693,3,25,1,2,24,1040,0.04,0.98,0.33,0.33,0.11,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF10123,PF11325:PF15291:PF03698:PF17680:PF11406,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10124,PF10030:PF06727:PF07920:PF11391:PF16490,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10127,PF00756:PF04229:PF05869:PF07039:PF12077,2,78,1,1,77,988,0.01,0.93,0.5,0.5,0.07,10,0,2,10,1055,0.0,0.99,0.0,0.0,-0.0
PF10129,PF07357:PF09204:PF04250:PF02950:PF08024,0,3,0,0,3,1064,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10130,PF16262:PF00126:PF07295:PF17579:PF10339,1,37,0,1,37,1029,0.0,0.96,0.0,0.0,-0.01,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF10131,PF11325:PF15291:PF03698:PF17680:PF11406,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10134,PF05995:PF12446:PF10215:PF07957:PF07386,2,42,1,1,41,1024,0.02,0.96,0.5,0.5,0.1,2,1,1,1,1064,0.5,1.0,0.5,0.5,0.5
PF10135,PF14528:PF01270:PF15481:PF16314:PF10111,3,22,0,3,22,1042,0.0,0.98,0.0,0.0,-0.01,1,0,3,1,1063,0.0,1.0,0.0,0.0,-0.0
PF10136,PF04353:PF09937:PF14190:PF09938:PF09956,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10137,PF09776:PF13759:PF13367:PF19254:PF10180,0,31,0,0,31,1036,0.0,0.97,0,0,0,4,0,0,4,1063,0.0,1.0,0,0,0
PF10138,PF08508:PF12576:PF17704:PF02456:PF15312,0,19,0,0,19,1048,0.0,0.98,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10139,PF07520:PF15495:PF10905:PF00944:PF16963,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10140,PF09524:PF19223:PF10799:PF09869:PF19658,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10141,PF17768:PF01949:PF09485:PF03885:PF10968,1,16,1,0,15,1051,0.06,0.99,1.0,1.0,0.25,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF10142,PF01771:PF09431:PF05551:PF04286:PF09759,15,37,11,4,26,1026,0.3,0.97,0.73,0.73,0.46,4,3,12,1,1051,0.75,0.99,0.2,0.2,0.38
PF10143,PF06415:PF15880:PF16719:PF14087:PF07382,8,53,5,3,48,1011,0.09,0.95,0.62,0.62,0.23,4,0,8,4,1055,0.0,0.99,0.0,0.0,-0.01
PF10144,PF09524:PF19223:PF10799:PF09869:PF19658,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10145,PF16528:PF07028:PF10092:PF04366:PF01364,3,65,1,2,64,1000,0.02,0.94,0.33,0.33,0.06,1,0,3,1,1063,0.0,1.0,0.0,0.0,-0.0
PF10146,PF03604:PF12554:PF02953:PF13881:PF05132,3,89,2,1,87,977,0.02,0.92,0.67,0.67,0.11,8,1,2,7,1057,0.12,0.99,0.33,0.33,0.2
PF10147,PF07110:PF13911:PF02827:PF09056:PF15364,7,59,3,4,56,1004,0.05,0.94,0.43,0.43,0.13,9,2,5,7,1053,0.22,0.99,0.29,0.29,0.25
PF10148,PF04135:PF01781:PF01249:PF00832:PF00253,12,101,7,5,94,961,0.07,0.91,0.58,0.58,0.18,13,3,9,10,1045,0.23,0.98,0.25,0.25,0.23
PF10149,PF07896:PF14087:PF07572:PF05162:PF00885,14,62,9,5,53,1000,0.15,0.95,0.64,0.64,0.29,6,3,11,3,1050,0.5,0.99,0.21,0.21,0.32
PF10150,PF14528:PF08632:PF15669:PF00221:PF09808,21,63,12,9,51,995,0.19,0.94,0.57,0.57,0.31,7,2,19,5,1041,0.29,0.98,0.1,0.1,0.16
PF10151,PF20149:PF14474:PF12861:PF04930:PF10046,11,66,6,5,60,996,0.09,0.94,0.55,0.55,0.2,10,3,8,7,1049,0.3,0.99,0.27,0.27,0.28
PF10152,PF07896:PF19060:PF07061:PF14087:PF00885,24,61,16,8,45,998,0.26,0.95,0.67,0.67,0.4,7,5,19,2,1041,0.71,0.98,0.21,0.21,0.38
PF10153,PF04769:PF15482:PF03907:PF17880:PF08210,10,16,3,7,13,1044,0.19,0.98,0.3,0.3,0.23,0,0,10,0,1057,0,0.99,0.0,0.0,0
PF10154,PF14087:PF15880:PF12294:PF14521:PF06420,8,52,3,5,49,1010,0.06,0.95,0.38,0.38,0.13,2,1,7,1,1058,0.5,0.99,0.12,0.12,0.25
PF10155,PF03647:PF01036:PF01194:PF06962:PF08923,18,59,10,8,49,1000,0.17,0.95,0.56,0.56,0.29,10,5,13,5,1044,0.5,0.98,0.28,0.28,0.36
PF10156,PF11669:PF11001:PF17008:PF14958:PF04495,15,25,5,10,20,1032,0.2,0.97,0.33,0.33,0.24,1,1,14,0,1052,1.0,0.99,0.07,0.07,0.26
PF10157,PF07039:PF03816:PF14521:PF09435:PF07572,10,44,6,4,38,1019,0.14,0.96,0.6,0.6,0.27,4,2,8,2,1055,0.5,0.99,0.2,0.2,0.31
PF10158,PF14705:PF08287:PF10198:PF12328:PF15866,13,35,6,7,29,1025,0.17,0.97,0.46,0.46,0.27,4,2,11,2,1052,0.5,0.99,0.15,0.15,0.27
PF10159,PF13391:PF03013:PF18898:PF04658:PF08598,18,64,8,10,56,993,0.12,0.94,0.44,0.44,0.21,6,3,15,3,1046,0.5,0.98,0.17,0.17,0.28
PF10160,PF04826:PF09733:PF16862:PF13468:PF06098,9,61,8,1,53,1005,0.13,0.95,0.89,0.89,0.33,10,6,3,4,1054,0.6,0.99,0.67,0.67,0.63
PF10161,PF08286:PF00584:PF08014:PF13805:PF13759,3,53,1,2,52,1012,0.02,0.95,0.33,0.33,0.07,4,0,3,4,1060,0.0,0.99,0.0,0.0,-0.0
PF10162,PF12200:PF17892:PF16697:PF11415:PF00451,32,18,7,25,11,1024,0.39,0.97,0.22,0.22,0.28,0,0,32,0,1035,0,0.97,0.0,0.0,0
PF10163,PF01667:PF14159:PF01868:PF05160:PF05168,23,70,12,11,58,986,0.17,0.94,0.52,0.52,0.27,9,5,18,4,1040,0.56,0.98,0.22,0.22,0.34
PF10164,PF15626:PF07543:PF15337:PF04519:PF15376,7,24,4,3,20,1040,0.17,0.98,0.57,0.57,0.3,1,0,7,1,1059,0.0,0.99,0.0,0.0,-0.0
PF10165,PF04893:PF03045:PF10484:PF01920:PF06979,20,99,16,4,83,964,0.16,0.92,0.8,0.8,0.34,11,4,16,7,1040,0.36,0.98,0.2,0.2,0.26
PF10166,PF16862:PF14303:PF02046:PF15054:PF03669,5,75,3,2,72,990,0.04,0.93,0.6,0.6,0.14,9,1,4,8,1054,0.11,0.99,0.2,0.2,0.14
PF10167,PF03195:PF05859:PF15621:PF07933:PF02416,7,76,5,2,71,989,0.07,0.93,0.71,0.71,0.2,5,2,5,3,1057,0.4,0.99,0.29,0.29,0.33
PF10168,PF07382:PF09351:PF13875:PF01107:PF16697,13,33,6,7,27,1027,0.18,0.97,0.46,0.46,0.28,2,1,12,1,1053,0.5,0.99,0.08,0.08,0.19
PF10169,PF00468:PF08571:PF07572:PF00253:PF07039,4,75,3,1,72,991,0.04,0.93,0.75,0.75,0.16,12,2,2,10,1053,0.17,0.99,0.5,0.5,0.28
PF10170,PF00584:PF20149:PF08293:PF04471:PF10163,10,66,6,4,60,997,0.09,0.94,0.6,0.6,0.22,6,3,7,3,1054,0.5,0.99,0.3,0.3,0.38
PF10171,PF04893:PF03045:PF00861:PF06979:PF19527,10,89,7,3,82,975,0.08,0.92,0.7,0.7,0.22,11,5,5,6,1051,0.45,0.99,0.5,0.5,0.47
PF10172,PF13664:PF15454:PF05983:PF10280:PF01746,10,75,7,3,68,989,0.09,0.93,0.7,0.7,0.24,13,5,5,8,1049,0.38,0.99,0.5,0.5,0.43
PF10173,PF13762:PF05859:PF02947:PF15038:PF15344,15,23,3,12,20,1032,0.13,0.97,0.2,0.2,0.15,0,0,15,0,1052,0,0.99,0.0,0.0,0
PF10174,PF13388:PF13676:PF14893:PF18996:PF05045,11,66,4,7,62,994,0.06,0.94,0.36,0.36,0.13,0,0,11,0,1056,0,0.99,0.0,0.0,0
PF10175,PF15386:PF15960:PF13092:PF15243:PF10501,11,29,7,4,22,1034,0.24,0.98,0.64,0.64,0.38,1,1,10,0,1056,1.0,0.99,0.09,0.09,0.3
PF10176,PF05983:PF02361:PF15370:PF08228:PF10280,14,47,8,6,39,1014,0.17,0.96,0.57,0.57,0.3,6,3,11,3,1050,0.5,0.99,0.21,0.21,0.32
PF10177,PF08595:PF04873:PF05508:PF08578:PF04695,4,45,3,1,42,1021,0.07,0.96,0.75,0.75,0.22,5,1,3,4,1059,0.2,0.99,0.25,0.25,0.22
PF10178,PF14159:PF07297:PF08014:PF10163:PF03645,20,64,9,11,55,992,0.14,0.94,0.45,0.45,0.23,5,2,18,3,1044,0.4,0.98,0.1,0.1,0.19
PF10179,PF17331:PF06778:PF17019:PF12608:PF07937,3,2,0,3,2,1062,0.0,1.0,0.0,0.0,-0.0,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF10180,PF19254:PF00473:PF11595:PF17200:PF06413,13,26,4,9,22,1032,0.15,0.97,0.31,0.31,0.2,1,1,12,0,1054,1.0,0.99,0.08,0.08,0.28
PF10181,PF07939:PF12716:PF03540:PF01197:PF09459,11,35,6,5,29,1027,0.17,0.97,0.55,0.55,0.29,1,1,10,0,1056,1.0,0.99,0.09,0.09,0.3
PF10182,PF07064:PF17905:PF15094:PF02399:PF15257,3,37,1,2,36,1028,0.03,0.96,0.33,0.33,0.09,1,0,3,1,1063,0.0,1.0,0.0,0.0,-0.0
PF10183,PF15013:PF03879:PF09809:PF16242:PF08806,15,52,8,7,44,1008,0.15,0.95,0.53,0.53,0.27,4,3,12,1,1051,0.75,0.99,0.2,0.2,0.38
PF10184,PF13088:PF01101:PF09537:PF10445:PF09733,21,53,7,14,46,1000,0.13,0.94,0.33,0.33,0.18,4,2,19,2,1044,0.5,0.98,0.1,0.1,0.21
PF10185,PF07927:PF13093:PF14997:PF01338:PF15110,6,15,2,4,13,1048,0.13,0.98,0.33,0.33,0.2,0,0,6,0,1061,0,0.99,0.0,0.0,0
PF10186,PF04658:PF18898:PF09085:PF05301:PF13679,33,78,19,14,59,975,0.24,0.93,0.58,0.58,0.34,1,1,32,0,1034,1.0,0.97,0.03,0.03,0.17
PF10187,PF04714:PF12576:PF10067:PF01525:PF11030,16,22,3,13,19,1032,0.14,0.97,0.19,0.19,0.14,1,1,15,0,1051,1.0,0.99,0.06,0.06,0.25
PF10188,PF08378:PF17082:PF17026:PF11945:PF07962,7,30,3,4,27,1033,0.1,0.97,0.43,0.43,0.2,1,1,6,0,1060,1.0,0.99,0.14,0.14,0.38
PF10189,PF13815:PF18961:PF09596:PF09405:PF18370,14,37,7,7,30,1023,0.19,0.97,0.5,0.5,0.29,0,0,14,0,1053,0,0.99,0.0,0.0,0
PF10190,PF00756:PF07572:PF04231:PF02308:PF03229,7,72,4,3,68,992,0.06,0.93,0.57,0.57,0.16,4,0,7,4,1056,0.0,0.99,0.0,0.0,-0.0
PF10191,PF07382:PF12294:PF08017:PF15880:PF14087,14,47,6,8,41,1012,0.13,0.95,0.43,0.43,0.22,2,1,13,1,1052,0.5,0.99,0.07,0.07,0.19
PF10192,PF01771:PF16835:PF16740:PF15247:PF14616,26,45,13,13,32,1009,0.29,0.96,0.5,0.5,0.36,4,3,23,1,1040,0.75,0.98,0.12,0.12,0.29
PF10193,PF09444:PF00523:PF11544:PF15067:PF15906,27,23,4,23,19,1021,0.17,0.96,0.15,0.15,0.14,0,0,27,0,1040,0,0.97,0.0,0.0,0
PF10195,PF05300:PF01987:PF15191:PF00444:PF10484,4,45,3,1,42,1021,0.07,0.96,0.75,0.75,0.22,5,1,3,4,1059,0.2,0.99,0.25,0.25,0.22
PF10197,PF19005:PF14022:PF03209:PF03496:PF16944,34,47,15,19,32,1001,0.32,0.95,0.44,0.44,0.35,1,1,33,0,1033,1.0,0.97,0.03,0.03,0.17
PF10198,PF10445:PF01101:PF04880:PF14705:PF15866,13,34,9,4,25,1029,0.26,0.97,0.69,0.69,0.42,3,2,11,1,1053,0.67,0.99,0.15,0.15,0.32
PF10200,PF10203:PF06244:PF10961:PF03259:PF15341,8,71,6,2,65,994,0.08,0.94,0.75,0.75,0.24,6,0,8,6,1053,0.0,0.99,0.0,0.0,-0.01
PF10203,PF03879:PF13093:PF10961:PF16541:PF06244,19,46,9,10,37,1011,0.2,0.96,0.47,0.47,0.29,3,2,17,1,1047,0.67,0.98,0.11,0.11,0.26
PF10204,PF08234:PF03556:PF04681:PF04471:PF14437,7,57,3,4,54,1006,0.05,0.95,0.43,0.43,0.14,8,3,4,5,1055,0.38,0.99,0.43,0.43,0.4
PF10205,PF17333:PF00451:PF06357:PF02443:PF11415,8,4,2,6,2,1057,0.5,0.99,0.25,0.25,0.35,0,0,8,0,1059,0,0.99,0.0,0.0,0
PF10206,PF13805:PF03659:PF14469:PF15963:PF08648,12,76,8,4,68,987,0.11,0.93,0.67,0.67,0.25,7,3,9,4,1051,0.43,0.99,0.25,0.25,0.32
PF10208,PF02425:PF17331:PF18251:PF13179:PF06778,13,2,1,12,1,1053,0.5,0.99,0.08,0.08,0.19,0,0,13,0,1054,0,0.99,0.0,0.0,0
PF10209,PF04471:PF08234:PF10046:PF08293:PF10890,5,52,4,1,48,1014,0.08,0.95,0.8,0.8,0.24,8,2,3,6,1056,0.25,0.99,0.4,0.4,0.31
PF10210,PF14705:PF10198:PF08287:PF01101:PF13088,6,52,4,2,48,1013,0.08,0.95,0.67,0.67,0.22,3,1,5,2,1059,0.33,0.99,0.17,0.17,0.23
PF10211,PF07064:PF08123:PF15257:PF10056:PF19974,21,59,9,12,50,996,0.15,0.94,0.43,0.43,0.23,3,2,19,1,1045,0.67,0.98,0.1,0.1,0.25
PF10212,PF10205:PF17331:PF06778:PF17019:PF07937,6,10,5,1,5,1056,0.5,0.99,0.83,0.83,0.64,0,0,6,0,1061,0,0.99,0.0,0.0,0
PF10213,PF11789:PF05867:PF14825:PF04478:PF15874,14,31,7,7,24,1029,0.23,0.97,0.5,0.5,0.32,2,1,13,1,1052,0.5,0.99,0.07,0.07,0.19
PF10214,PF17111:PF12013:PF17241:PF05295:PF17892,6,47,3,3,44,1017,0.06,0.96,0.5,0.5,0.17,6,1,5,5,1056,0.17,0.99,0.17,0.17,0.16
PF10215,PF03647:PF00861:PF03604:PF10642:PF12446,12,66,7,5,59,996,0.11,0.94,0.58,0.58,0.23,2,1,11,1,1054,0.5,0.99,0.08,0.08,0.2
PF10216,PF09524:PF19223:PF10799:PF09869:PF19658,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10217,PF04640:PF10104:PF06989:PF09683:PF05325,6,23,2,4,21,1040,0.09,0.98,0.33,0.33,0.16,1,0,6,1,1060,0.0,0.99,0.0,0.0,-0.0
PF10218,PF13095:PF14719:PF07884:PF15121:PF03715,4,46,3,1,43,1020,0.07,0.96,0.75,0.75,0.21,2,0,4,2,1061,0.0,0.99,0.0,0.0,-0.0
PF10220,PF14240:PF18188:PF17111:PF10011:PF12688,11,49,5,6,44,1012,0.1,0.95,0.45,0.45,0.2,1,1,10,0,1056,1.0,0.99,0.09,0.09,0.3
PF10221,PF19060:PF07896:PF14087:PF07382:PF02160,14,48,10,4,38,1015,0.21,0.96,0.71,0.71,0.37,6,3,11,3,1050,0.5,0.99,0.21,0.21,0.32
