ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Recall,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Recall,Consensus Hit Rate,Consensus MCC
PF10451,PF07887:PF16001:PF04632:PF11465:PF13230:PF02365:PF04090:PF06414:PF16043:PF03851,4,124,3,1,121,942,0.02,0.89,0.75,0.75,0.12,3,0,4,3,1060,0.0,0.99,0.0,0.0,-0.0
PF10452,PF02655:PF09725:PF10104:PF01245:PF01755:PF07249:PF16740:PF10217:PF11833:PF04640,3,92,1,2,91,973,0.01,0.91,0.33,0.33,0.05,4,0,3,4,1060,0.0,0.99,0.0,0.0,-0.0
PF10453,PF04576:PF05041:PF06745:PF18408:PF06452:PF19004:PF03467:PF08624:PF04098:PF12921,11,88,7,4,81,975,0.08,0.92,0.64,0.64,0.21,2,1,10,1,1055,0.5,0.99,0.09,0.09,0.21
PF10454,PF02686:PF08883:PF10224:PF14989:PF09419:PF03692:PF03647:PF03275:PF06022:PF13270,0,75,0,0,75,992,0.0,0.93,0,0,0,2,0,0,2,1065,0.0,1.0,0,0,0
PF10455,PF00444:PF13656:PF15341:PF03918:PF09803:PF01920:PF10203:PF14886:PF01903:PF05300,10,109,3,7,106,951,0.03,0.89,0.3,0.3,0.06,4,0,10,4,1053,0.0,0.99,0.0,0.0,-0.01
PF10456,PF19566:PF08944:PF16621:PF18116:PF03700:PF03114:PF17331:PF02425:PF13179:PF18251,18,61,10,8,51,998,0.16,0.94,0.56,0.56,0.28,1,1,17,0,1049,1.0,0.98,0.06,0.06,0.23
PF10457,PF13521:PF02269:PF15299:PF09766:PF07103:PF17649:PF14922:PF06452:PF09713:PF20151,12,99,6,6,93,962,0.06,0.91,0.5,0.5,0.15,4,2,10,2,1053,0.5,0.99,0.17,0.17,0.28
PF10458,PF06827:PF13603:PF11233:PF11138:PF06778:PF10088:PF11072:PF00603:PF15495:PF00944,19,66,6,13,60,988,0.09,0.93,0.32,0.32,0.14,0,0,19,0,1048,0,0.98,0.0,0.0,0
PF10459,PF07896:PF19060:PF12294:PF07061:PF14087:PF00885:PF06331:PF07572:PF07039:PF02542,5,98,1,4,97,965,0.01,0.91,0.2,0.2,0.03,5,0,5,5,1057,0.0,0.99,0.0,0.0,-0.0
PF10460,PF08873:PF03122:PF08846:PF08682:PF03249:PF16930:PF00527:PF16986:PF17011:PF08262,0,3,0,0,3,1064,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10461,PF18422:PF17809:PF17217:PF12721:PF02425:PF17331:PF18251:PF13179:PF15977:PF19097,1,23,1,0,22,1044,0.04,0.98,1.0,1.0,0.21,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF10463,PF14116:PF05663:PF18186:PF12071:PF02495:PF05720:PF14452:PF03433:PF12087:PF10922,1,0,0,1,0,1066,0,1.0,0.0,0.0,0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF10464,PF09006:PF08786:PF18283:PF05709:PF17236:PF14213:PF07789:PF18709:PF11391:PF08974,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10466,PF03327:PF08105:PF07383:PF11344:PF15599:PF03047:PF07305:PF13038:PF14056:PF07220,1,2,0,1,2,1064,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF10467,PF16719:PF08642:PF02123:PF12856:PF13495:PF15880:PF08374:PF13199:PF06772:PF14988,1,45,0,1,45,1021,0.0,0.96,0.0,0.0,-0.01,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF10468,PF17694:PF15199:PF08093:PF08950:PF05353:PF02059:PF09000:PF15144:PF17701:PF17081,1,6,0,1,6,1060,0.0,0.99,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF10469,PF12072:PF12694:PF16275:PF14087:PF17904:PF01241:PF12294:PF04002:PF07896:PF05022,37,79,15,22,64,966,0.19,0.92,0.41,0.41,0.24,4,3,34,1,1029,0.75,0.97,0.08,0.08,0.24
PF10470,PF04457:PF00468:PF06331:PF07572:PF08648:PF07019:PF02941:PF08571:PF07039:PF07896,0,107,0,0,107,960,0.0,0.9,0,0,0,9,0,0,9,1058,0.0,0.99,0,0,0
PF10471,PF12855:PF01470:PF17257:PF14328:PF05983:PF10839:PF09809:PF08228:PF07172:PF14531,10,64,2,8,62,995,0.03,0.93,0.2,0.2,0.06,2,1,9,1,1056,0.5,0.99,0.1,0.1,0.22
PF10472,PF09976:PF07602:PF06652:PF07222:PF09462:PF14739:PF15280:PF19318:PF04083:PF11274,0,76,0,0,76,991,0.0,0.93,0,0,0,1,0,0,1,1066,0.0,1.0,0,0,0
PF10473,PF10481:PF10490:PF06778:PF10088:PF00603:PF11072:PF16963:PF00944:PF10905:PF15495,6,13,6,0,7,1054,0.46,0.99,1.0,1.0,0.68,0,0,6,0,1061,0,0.99,0.0,0.0,0
PF10474,PF07896:PF14087:PF07061:PF06331:PF05162:PF19060:PF00885:PF07572:PF07039:PF02542,9,97,6,3,91,967,0.06,0.91,0.67,0.67,0.18,4,2,7,2,1056,0.5,0.99,0.22,0.22,0.33
PF10475,PF08189:PF11415:PF00451:PF17333:PF06357:PF11584:PF17331:PF01303:PF17019:PF17330,21,2,0,21,2,1044,0.0,0.98,0.0,0.0,-0.01,0,0,21,0,1046,0,0.98,0.0,0.0,0
PF10476,PF17331:PF02425:PF06778:PF18251:PF13179:PF12608:PF17019:PF15977:PF19097:PF12811,2,3,0,2,3,1062,0.0,1.0,0.0,0.0,-0.0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF10477,PF17649:PF15299:PF06428:PF05092:PF09766:PF20151:PF02516:PF15007:PF04325:PF10394,7,101,5,2,96,964,0.05,0.91,0.71,0.71,0.17,2,2,5,0,1060,1.0,1.0,0.29,0.29,0.53
PF10479,PF06778:PF10088:PF07937:PF00603:PF11072:PF05999:PF15495:PF10905:PF16963:PF00944,8,4,1,7,3,1056,0.25,0.99,0.12,0.12,0.17,0,0,8,0,1059,0,0.99,0.0,0.0,0
PF10480,PF01667:PF14303:PF01127:PF15054:PF06417:PF10163:PF13864:PF12328:PF13422:PF00584,1,138,1,0,137,929,0.01,0.87,1.0,1.0,0.08,6,1,0,5,1061,0.17,1.0,1.0,1.0,0.41
PF10481,PF02443:PF13179:PF18251:PF12175:PF20081:PF15977:PF02907:PF18134:PF12021:PF00603,8,4,3,5,1,1058,0.75,0.99,0.38,0.38,0.53,0,0,8,0,1059,0,0.99,0.0,0.0,0
PF10482,PF03415:PF13175:PF13240:PF13454:PF00649:PF12955:PF06869:PF15257:PF15996:PF15656,5,73,5,0,68,994,0.07,0.94,1.0,1.0,0.25,0,0,5,0,1062,0,1.0,0.0,0.0,0
PF10483,PF03229:PF12259:PF20049:PF03427:PF01710:PF02301:PF03816:PF04908:PF14521:PF13683,12,107,10,2,97,958,0.09,0.91,0.83,0.83,0.26,1,0,12,1,1054,0.0,0.99,0.0,0.0,-0.0
PF10484,PF03045:PF05300:PF00444:PF02686:PF04478:PF10224:PF04893:PF01741:PF01987:PF01903,14,102,11,3,91,962,0.11,0.91,0.79,0.79,0.27,3,2,12,1,1052,0.67,0.99,0.14,0.14,0.3
PF10486,PF08189:PF11415:PF00451:PF17333:PF06357:PF11584:PF01303:PF17330:PF17079:PF07937,2,2,0,2,2,1063,0.0,1.0,0.0,0.0,-0.0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF10487,PF18961:PF13815:PF06424:PF10350:PF08631:PF15082:PF17889:PF15856:PF02213:PF11781,14,101,5,9,96,957,0.05,0.9,0.36,0.36,0.1,1,1,13,0,1053,1.0,0.99,0.07,0.07,0.27
PF10488,PF07572:PF06331:PF07896:PF00468:PF07039:PF02941:PF07019:PF00380:PF00885:PF01655,3,132,2,1,130,934,0.02,0.88,0.67,0.67,0.09,9,1,2,8,1056,0.11,0.99,0.33,0.33,0.19
PF10490,PF07884:PF06500:PF09811:PF02234:PF16060:PF13095:PF02291:PF03839:PF15237:PF08857,6,74,3,3,71,990,0.04,0.93,0.5,0.5,0.13,1,0,6,1,1060,0.0,0.99,0.0,0.0,-0.0
PF10491,PF10156:PF15299:PF06428:PF14339:PF15670:PF11001:PF13873:PF15007:PF03250:PF11669,6,83,4,2,79,982,0.05,0.92,0.67,0.67,0.17,3,2,4,1,1060,0.67,1.0,0.33,0.33,0.47
PF10492,PF06778:PF10088:PF07937:PF11072:PF00603:PF16963:PF05999:PF10905:PF15495:PF00944,0,4,0,0,4,1063,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10493,PF02675:PF16697:PF01547:PF15257:PF19287:PF12013:PF12955:PF01375:PF10211:PF02399,7,74,5,2,69,991,0.07,0.93,0.71,0.71,0.21,3,3,4,0,1060,1.0,1.0,0.43,0.43,0.65
PF10494,PF10235:PF00756:PF13879:PF17034:PF08837:PF04229:PF04800:PF09431:PF11267:PF05869,15,107,9,6,98,954,0.08,0.9,0.6,0.6,0.2,2,1,14,1,1051,0.5,0.99,0.07,0.07,0.18
PF10495,PF07904:PF07985:PF17704:PF10067:PF05546:PF08210:PF04939:PF08316:PF08081:PF06028,7,94,4,3,90,970,0.04,0.91,0.57,0.57,0.14,1,1,6,0,1060,1.0,0.99,0.14,0.14,0.38
PF10496,PF04981:PF18526:PF05334:PF09444:PF10329:PF05841:PF00523:PF15067:PF07786:PF04833,24,62,13,11,49,994,0.21,0.94,0.54,0.54,0.31,0,0,24,0,1043,0,0.98,0.0,0.0,0
PF10497,PF12013:PF03420:PF02399:PF19006:PF06918:PF05295:PF01375:PF02945:PF04031:PF17241,28,55,14,14,41,998,0.25,0.95,0.5,0.5,0.33,1,1,27,0,1039,1.0,0.97,0.04,0.04,0.19
PF10498,PF00444:PF09803:PF01920:PF03918:PF13656:PF01903:PF14886:PF07386:PF15341:PF10484,12,107,9,3,98,957,0.08,0.91,0.75,0.75,0.23,6,3,9,3,1052,0.5,0.99,0.25,0.25,0.35
PF10500,PF06624:PF05160:PF10163:PF13864:PF04930:PF05013:PF08293:PF00584:PF00935:PF13422,7,114,6,1,108,952,0.05,0.9,0.86,0.86,0.2,6,0,7,6,1054,0.0,0.99,0.0,0.0,-0.01
PF10501,PF10175:PF09991:PF15386:PF13092:PF15960:PF15243:PF07011:PF15370:PF15359:PF13841,12,43,6,6,37,1018,0.14,0.96,0.5,0.5,0.25,0,0,12,0,1055,0,0.99,0.0,0.0,0
PF10502,PF04135:PF01249:PF00832:PF01781:PF04718:PF00253:PF04051:PF12251:PF09736:PF08612,62,153,38,24,115,890,0.25,0.87,0.61,0.61,0.33,9,8,54,1,1004,0.89,0.95,0.13,0.13,0.33
PF10503,PF05426:PF17050:PF10988:PF07782:PF12259:PF15496:PF16473:PF10992:PF01918:PF04577,26,114,14,12,100,941,0.12,0.9,0.54,0.54,0.22,2,1,25,1,1040,0.5,0.98,0.04,0.04,0.13
PF10504,PF15013:PF08806:PF08583:PF08633:PF14892:PF01165:PF10183:PF10256:PF06423:PF03540,6,114,6,0,108,953,0.05,0.9,1.0,1.0,0.22,6,3,3,3,1058,0.5,0.99,0.5,0.5,0.5
PF10505,PF01896:PF08559:PF06875:PF04720:PF07110:PF05129:PF17056:PF08507:PF09769:PF15305,8,80,6,2,74,985,0.07,0.93,0.75,0.75,0.22,3,1,7,2,1057,0.33,0.99,0.12,0.12,0.2
PF10506,PF14087:PF05141:PF02996:PF01220:PF04699:PF03309:PF00885:PF07896:PF12695:PF07522,6,136,5,1,131,930,0.04,0.88,0.83,0.83,0.16,7,2,4,5,1056,0.29,0.99,0.33,0.33,0.3
PF10507,PF04800:PF00584:PF04135:PF10235:PF20149:PF13759:PF03645:PF14474:PF13879:PF08014,19,105,12,7,93,955,0.11,0.91,0.63,0.63,0.24,5,4,15,1,1047,0.8,0.99,0.21,0.21,0.41
PF10508,PF16719:PF15880:PF12694:PF08016:PF18996:PF13495:PF07522:PF12224:PF14521:PF06772,12,135,11,1,124,931,0.08,0.88,0.92,0.92,0.25,3,3,9,0,1055,1.0,0.99,0.25,0.25,0.5
PF10509,PF07959:PF11415:PF00451:PF07937:PF17333:PF06357:PF06778:PF10088:PF11584:PF01303,27,16,7,20,9,1031,0.44,0.97,0.26,0.26,0.32,0,0,27,0,1040,0,0.97,0.0,0.0,0
PF10510,PF07896:PF19060:PF14087:PF01129:PF02939:PF07061:PF15880:PF14521:PF00885:PF12294,26,126,17,9,109,932,0.13,0.89,0.65,0.65,0.26,3,3,23,0,1041,1.0,0.98,0.12,0.12,0.34
PF10511,PF00095:PF06357:PF17333:PF11584:PF01303:PF17330:PF17079:PF18680:PF05453:PF00451,1,50,1,0,49,1017,0.02,0.95,1.0,1.0,0.14,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF10512,PF08189:PF11415:PF00451:PF17333:PF06357:PF17331:PF02425:PF11584:PF01303:PF17079,3,2,0,3,2,1062,0.0,1.0,0.0,0.0,-0.0,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF10513,PF02172:PF17838:PF18759:PF01417:PF13240:PF14420:PF03415:PF13454:PF06869:PF13175,45,117,30,15,87,935,0.26,0.9,0.67,0.67,0.37,4,2,43,2,1020,0.5,0.96,0.04,0.04,0.14
PF10514,PF15386:PF05191:PF09459:PF12716:PF17254:PF16716:PF07448:PF07961:PF08656:PF07939,1,70,1,0,69,997,0.01,0.94,1.0,1.0,0.12,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF10515,PF07937:PF17331:PF06778:PF18134:PF02907:PF02425:PF20081:PF12175:PF17019:PF12608,10,3,0,10,3,1054,0.0,0.99,0.0,0.0,-0.01,0,0,10,0,1057,0,0.99,0.0,0.0,0
PF10516,PF14475:PF15797:PF07545:PF04189:PF05704:PF09992:PF16825:PF20150:PF18542:PF05482,12,75,6,6,69,986,0.08,0.93,0.5,0.5,0.18,0,0,12,0,1055,0,0.99,0.0,0.0,0
PF10517,PF12013:PF05295:PF12200:PF16697:PF02399:PF15257:PF06918:PF12955:PF17892:PF19006,12,48,6,6,42,1013,0.12,0.96,0.5,0.5,0.23,0,0,12,0,1055,0,0.99,0.0,0.0,0
PF10518,PF17770:PF13676:PF04366:PF02534:PF08757:PF05186:PF02480:PF14528:PF00633:PF12907,12,138,9,3,129,926,0.07,0.88,0.75,0.75,0.2,4,2,10,2,1053,0.5,0.99,0.17,0.17,0.28
PF10520,PF01771:PF09759:PF14616:PF01083:PF08294:PF05551:PF20071:PF03601:PF16782:PF01679,7,86,4,3,82,978,0.05,0.92,0.57,0.57,0.15,2,1,6,1,1059,0.5,0.99,0.14,0.14,0.26
PF10521,PF01650:PF10234:PF03088:PF08210:PF17737:PF03901:PF17880:PF07904:PF00758:PF07985,21,132,16,5,116,930,0.12,0.89,0.76,0.76,0.27,5,2,19,3,1043,0.4,0.98,0.1,0.1,0.19
PF10522,PF07937:PF17331:PF06778:PF02425:PF17019:PF18134:PF02907:PF12608:PF20081:PF12175,7,3,0,7,3,1057,0.0,0.99,0.0,0.0,-0.0,0,0,7,0,1060,0,0.99,0.0,0.0,0
PF10523,PF12259:PF03229:PF20049:PF04908:PF02308:PF02102:PF01710:PF02301:PF04757:PF04231,23,127,19,4,108,936,0.15,0.9,0.83,0.83,0.32,5,4,19,1,1043,0.8,0.98,0.17,0.17,0.37
PF10524,PF08189:PF11415:PF00451:PF17333:PF06357:PF11584:PF01303:PF17330:PF17079:PF18680,8,2,0,8,2,1057,0.0,0.99,0.0,0.0,-0.0,0,0,8,0,1059,0,0.99,0.0,0.0,0
PF10525,PF03826:PF04617:PF03529:PF13293:PF04731:PF04611:PF03867:PF00157:PF02183:PF18387,4,40,4,0,36,1027,0.1,0.97,1.0,1.0,0.31,1,1,3,0,1063,1.0,1.0,0.25,0.25,0.5
PF10528,PF08286:PF03370:PF14469:PF04519:PF10178:PF14159:PF03645:PF15337:PF04051:PF13805,17,115,15,2,100,950,0.13,0.9,0.88,0.88,0.32,4,4,13,0,1050,1.0,0.99,0.24,0.24,0.48
PF10529,PF17331:PF06778:PF17019:PF12608:PF02425:PF19097:PF19933:PF11249:PF18134:PF02907,1,4,0,1,4,1062,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF10530,PF09803:PF01920:PF00861:PF09774:PF06522:PF14886:PF09495:PF00444:PF15341:PF13656,1,119,0,1,119,947,0.0,0.89,0.0,0.0,-0.01,7,0,1,7,1059,0.0,0.99,0.0,0.0,-0.0
PF10531,PF17331:PF06778:PF17019:PF12608:PF07937:PF19097:PF02907:PF18134:PF19933:PF11249,33,4,1,32,3,1031,0.25,0.97,0.03,0.03,0.08,0,0,33,0,1034,0,0.97,0.0,0.0,0
PF10532,PF12224:PF15880:PF02480:PF16719:PF18996:PF10698:PF04899:PF13434:PF17770:PF07382,8,68,5,3,63,996,0.07,0.94,0.62,0.62,0.2,1,0,8,1,1058,0.0,0.99,0.0,0.0,-0.0
PF10533,PF12204:PF17331:PF06778:PF17019:PF12608:PF02425:PF07937:PF19097:PF02907:PF18134,8,8,2,6,6,1053,0.25,0.99,0.25,0.25,0.24,0,0,8,0,1059,0,0.99,0.0,0.0,0
PF10534,PF12013:PF15368:PF04031:PF17892:PF06918:PF05295:PF10336:PF18025:PF10309:PF18380,3,64,2,1,62,1002,0.03,0.94,0.67,0.67,0.14,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF10536,PF05548:PF12224:PF16719:PF10296:PF15880:PF10698:PF04163:PF02721:PF15186:PF14240,91,86,34,57,52,924,0.4,0.9,0.37,0.37,0.33,2,2,89,0,976,1.0,0.92,0.02,0.02,0.14
PF10537,PF17020:PF08189:PF11415:PF00451:PF17333:PF06357:PF11584:PF01303:PF17330:PF17079,30,2,0,30,2,1035,0.0,0.97,0.0,0.0,-0.01,0,0,30,0,1037,0,0.97,0.0,0.0,0
PF10539,PF19005:PF03110:PF15186:PF11223:PF08634:PF04424:PF03394:PF15249:PF03496:PF04098,31,88,23,8,65,971,0.26,0.93,0.74,0.74,0.41,2,2,29,0,1036,1.0,0.97,0.06,0.06,0.25
PF10541,PF08726:PF15410:PF02187:PF07937:PF06778:PF10088:PF02907:PF18134:PF00603:PF11072,8,68,4,4,64,995,0.06,0.94,0.5,0.5,0.16,0,0,8,0,1059,0,0.99,0.0,0.0,0
PF10542,PF15055:PF05532:PF08732:PF03980:PF06093:PF19117:PF15559:PF20133:PF18479:PF08315,0,52,0,0,52,1015,0.0,0.95,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10543,PF09302:PF05337:PF05677:PF10092:PF17521:PF17765:PF09184:PF13863:PF03629:PF19071,0,54,0,0,54,1013,0.0,0.95,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10544,PF15072:PF18996:PF10595:PF07200:PF05097:PF02076:PF13434:PF06881:PF17078:PF13388,23,67,12,11,55,989,0.18,0.94,0.52,0.52,0.28,2,2,21,0,1044,1.0,0.98,0.09,0.09,0.29
PF10545,PF01270:PF13148:PF15481:PF14528:PF03398:PF11218:PF10105:PF10186:PF05677:PF17618,69,77,24,45,53,945,0.31,0.91,0.35,0.35,0.28,1,1,68,0,998,1.0,0.94,0.01,0.01,0.12
PF10546,PF09200:PF10116:PF10061:PF19647:PF10006:PF09988:PF02495:PF09956:PF09938:PF09937,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10550,PF07465:PF15174:PF19225:PF07473:PF05264:PF11585:PF07945:PF06639:PF17492:PF08098,0,2,0,0,2,1065,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10551,PF10532:PF00872:PF01610:PF13961:PF12688:PF05548:PF17111:PF11218:PF02721:PF10536,137,150,68,69,82,848,0.45,0.86,0.5,0.5,0.39,7,7,130,0,930,1.0,0.88,0.05,0.05,0.21
PF10552,PF10030:PF06727:PF07920:PF08995:PF05389:PF00527:PF04353:PF02329:PF16694:PF10964,0,4,0,0,4,1063,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10553,PF19004:PF16091:PF14281:PF18854:PF08528:PF12898:PF13019:PF03525:PF11001:PF04576,1,64,0,1,64,1002,0.0,0.94,0.0,0.0,-0.01,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF10554,PF03152:PF05791:PF09471:PF08632:PF04999:PF01364:PF04072:PF17741:PF06681:PF07536,0,81,0,0,81,986,0.0,0.92,0,0,0,1,0,0,1,1066,0.0,1.0,0,0,0
PF10555,PF09529:PF04356:PF14166:PF17331:PF06778:PF17019:PF12608:PF19097:PF19933:PF11249,18,9,7,11,2,1047,0.78,0.99,0.39,0.39,0.54,0,0,18,0,1049,0,0.98,0.0,0.0,0
PF10557,PF08672:PF08189:PF11415:PF00451:PF17333:PF06357:PF06778:PF10932:PF07937:PF10088,51,27,10,41,17,999,0.37,0.95,0.2,0.2,0.24,0,0,51,0,1016,0,0.95,0.0,0.0,0
PF10558,PF04135:PF00253:PF00832:PF00468:PF01781:PF08571:PF04800:PF07572:PF11571:PF01249,12,126,9,3,117,938,0.07,0.89,0.75,0.75,0.21,9,4,8,5,1050,0.44,0.99,0.33,0.33,0.38
PF10559,PF08189:PF11415:PF00451:PF17333:PF06357:PF11584:PF01303:PF17330:PF17079:PF18680,23,2,0,23,2,1042,0.0,0.98,0.0,0.0,-0.01,0,0,23,0,1044,0,0.98,0.0,0.0,0
PF10561,PF00756:PF02308:PF03145:PF04231:PF19150:PF12259:PF01771:PF01051:PF04229:PF03229,11,107,6,5,101,955,0.06,0.9,0.55,0.55,0.15,2,2,9,0,1056,1.0,0.99,0.18,0.18,0.42
PF10562,PF07818:PF10018:PF14940:PF18060:PF08652:PF05071:PF05778:PF09690:PF10906:PF07047,5,79,2,3,77,985,0.03,0.93,0.4,0.4,0.09,2,1,4,1,1061,0.5,1.0,0.2,0.2,0.31
PF10563,PF01920:PF00444:PF09803:PF10484:PF13656:PF15341:PF04893:PF14886:PF02325:PF03918,2,122,2,0,120,945,0.02,0.89,1.0,1.0,0.12,9,0,2,9,1056,0.0,0.99,0.0,0.0,-0.0
PF10564,PF11476:PF17331:PF02425:PF06778:PF17019:PF12608:PF07937:PF19097:PF13179:PF18251,1,3,0,1,3,1063,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF10565,PF17111:PF12688:PF17892:PF07382:PF03420:PF00070:PF03496:PF13961:PF10011:PF12013,3,113,2,1,111,953,0.02,0.9,0.67,0.67,0.1,3,0,3,3,1061,0.0,0.99,0.0,0.0,-0.0
PF10566,PF14508:PF17019:PF06778:PF12608:PF17331:PF18134:PF02907:PF11249:PF19933:PF11792,2,6,2,0,4,1061,0.33,1.0,1.0,1.0,0.58,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF10567,PF17331:PF06778:PF17019:PF12608:PF02425:PF18251:PF13179:PF19933:PF11249:PF15977,0,2,0,0,2,1065,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10568,PF17741:PF14816:PF12719:PF09755:PF08632:PF04504:PF06681:PF08007:PF13559:PF04769,13,75,12,1,63,991,0.16,0.94,0.92,0.92,0.37,3,3,10,0,1054,1.0,0.99,0.23,0.23,0.48
PF10570,PF02124:PF03579:PF06084:PF08205:PF02439:PF09291:PF06024:PF11770:PF17331:PF02425,1,48,0,1,48,1018,0.0,0.95,0.0,0.0,-0.01,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF10571,PF09740:PF18617:PF07445:PF12919:PF17713:PF02456:PF17043:PF05008:PF08508:PF14959,1,37,0,1,37,1029,0.0,0.96,0.0,0.0,-0.01,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF10572,PF03556:PF08234:PF04471:PF04719:PF18699:PF01277:PF14777:PF04032:PF04681:PF05013,9,87,4,5,83,975,0.05,0.92,0.44,0.44,0.12,3,2,7,1,1057,0.67,0.99,0.22,0.22,0.38
PF10573,PF07110:PF13911:PF09496:PF09056:PF15364:PF19189:PF06271:PF03942:PF12417:PF02827,3,89,3,0,86,978,0.03,0.92,1.0,1.0,0.18,4,1,2,3,1061,0.25,1.0,0.33,0.33,0.29
PF10574,PF07896:PF05162:PF06331:PF14087:PF07572:PF07039:PF07061:PF00468:PF12294:PF14521,2,89,2,0,87,978,0.02,0.92,1.0,1.0,0.14,4,1,1,3,1062,0.25,1.0,0.5,0.5,0.35
PF10576,PF17331:PF06778:PF17019:PF12608:PF02425:PF19097:PF19933:PF11249:PF14356:PF09889,11,3,1,10,2,1054,0.33,0.99,0.09,0.09,0.17,0,0,11,0,1056,0,0.99,0.0,0.0,0
PF10577,PF08189:PF11415:PF00451:PF17333:PF06357:PF11584:PF01303:PF17330:PF17079:PF18680,6,2,0,6,2,1059,0.0,0.99,0.0,0.0,-0.0,0,0,6,0,1061,0,0.99,0.0,0.0,0
PF10578,PF02425:PF17331:PF13179:PF18251:PF15977:PF12021:PF12608:PF10030:PF06727:PF07920,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10579,PF03496:PF17333:PF00451:PF06357:PF11415:PF11584:PF01303:PF17330:PF17079:PF18680,10,41,4,6,37,1020,0.1,0.96,0.4,0.4,0.18,0,0,10,0,1057,0,0.99,0.0,0.0,0
PF10580,PF18597:PF17079:PF18680:PF17330:PF05453:PF17381:PF17558:PF05294:PF01303:PF12811,1,4,1,0,3,1063,0.25,1.0,1.0,1.0,0.5,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF10581,PF13179:PF18251:PF20081:PF12175:PF15977:PF02907:PF18134:PF12021:PF18557:PF14052,1,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF10583,PF03887:PF08094:PF08095:PF09550:PF18705:PF10963:PF08105:PF04693:PF10845:PF09476,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF10584,PF15906:PF02541:PF05841:PF15067:PF04833:PF06214:PF05334:PF10496:PF11544:PF11727,82,75,29,53,46,939,0.39,0.91,0.35,0.35,0.32,0,0,82,0,985,0,0.92,0.0,0.0,0
PF10585,PF09358:PF16190:PF16420:PF14732:PF14461:PF01252:PF16191:PF10532:PF05117:PF17331,11,69,9,2,60,996,0.13,0.94,0.82,0.82,0.31,2,0,11,2,1054,0.0,0.99,0.0,0.0,-0.0
PF10587,PF17331:PF02425:PF07937:PF08189:PF11415:PF00451:PF06778:PF17333:PF06357:PF10088,24,4,0,24,4,1039,0.0,0.97,0.0,0.0,-0.01,0,0,24,0,1043,0,0.98,0.0,0.0,0
PF10588,PF18364:PF11390:PF04384:PF06187:PF02425:PF17331:PF11415:PF00451:PF18251:PF13179,37,8,5,32,3,1027,0.62,0.97,0.14,0.14,0.28,0,0,37,0,1030,0,0.97,0.0,0.0,0
PF10589,PF13375:PF07937:PF18134:PF02907:PF12175:PF20081:PF06357:PF11584:PF01303:PF17333,23,7,2,21,5,1039,0.29,0.98,0.09,0.09,0.15,0,0,23,0,1044,0,0.98,0.0,0.0,0
PF10590,PF06183:PF17331:PF02425:PF06778:PF17019:PF12608:PF07937:PF19097:PF02907:PF18134,36,5,3,33,2,1029,0.6,0.97,0.08,0.08,0.22,0,0,36,0,1031,0,0.97,0.0,0.0,0
PF10591,PF18635:PF17331:PF02425:PF11415:PF08189:PF00451:PF17333:PF06778:PF06357:PF12608,28,6,2,26,4,1035,0.33,0.97,0.07,0.07,0.14,0,0,28,0,1039,0,0.97,0.0,0.0,0
